Weight,Height,BMI,Age,Gender,BMIcase,ActivityLevel,Goal,Calories,Protein,Carb,Fat
53.11148906,1.952545972,13.93161379,51,Male,Severe Thinness,,,,,,
59.43495113,1.943645179,15.73805895,42,Male,Severe Thinness,,,,,,
51.52053782,1.844997295,15.13664711,23,Male,Severe Thinness,,,,,,
57.75240594,1.911069276,15.8145272,29,Male,Severe Thinness,,,,,,
50.57812875,1.864739134,14.57134553,20,Male,Severe Thinness,,,,,,
56.65642929,1.887997524,15.89291805,42,Male,Severe Thinness,,,,,,
51.29113601,1.888679472,14.38502129,48,Male,Severe Thinness,,,,,,
50.92837991,1.889888774,14.25986393,62,Male,Severe Thinness,,,,,,
52.29979047,1.921664262,14.16573944,26,Male,Severe Thinness,,,,,,
52.63111817,1.90885283,14.45150222,45,Male,Severe Thinness,,,,,,
50,1.964735686,12.9534652,29,Male,Severe Thinness,,,,,,
56.02959484,1.955058252,14.65889553,50,Male,Severe Thinness,,,,,,
53.13848097,1.904677133,14.65626116,31,Male,Severe Thinness,,,,,,
51.81577144,1.914700009,14.1427226,26,Male,Severe Thinness,,,,,,
56.32560101,1.886430112,15.83029086,44,Male,Severe Thinness,,,,,,
54.16579154,1.895519325,15.08152434,24,Male,Severe Thinness,,,,,,
53.05562006,1.931311739,14.22920042,49,Male,Severe Thinness,,,,,,
50.88104379,1.939315857,13.5308207,46,Male,Severe Thinness,,,,,,
50.36608092,1.919471228,13.67328096,45,Male,Severe Thinness,,,,,,
50.11759789,1.977177105,12.82033625,65,Male,Severe Thinness,,,,,,
52.73180225,1.883138486,14.87020056,33,Male,Severe Thinness,,,,,,
60.70716795,1.949847216,15.9677045,30,Male,Severe Thinness,,,,,,
51.48360163,1.808089439,15.74817194,44,Male,Severe Thinness,,,,,,
54.27026591,1.876209998,15.42780838,47,Male,Severe Thinness,,,,,,
56.18422349,1.898342991,15.60371282,27,Male,Severe Thinness,,,,,,
56.3077617,1.938109243,14.9911748,28,Male,Severe Thinness,,,,,,
51.60945688,1.850242703,15.0754299,23,Male,Severe Thinness,,,,,,
51.02695058,1.884004842,14.37759154,19,Male,Severe Thinness,,,,,,
50.14168247,1.935522737,13.4195569,28,Male,Severe Thinness,,,,,,
56.01580299,1.876764717,15.90420844,18,Male,Severe Thinness,,,,,,
58.36619063,1.911186601,15.97830425,42,Male,Severe Thinness,,,,,,
55.10998759,1.91598286,15.01229548,25,Male,Severe Thinness,,,,,,
50.09252155,1.806646192,15.34769096,18,Male,Severe Thinness,,,,,,
52.99821839,1.842912221,15.60527229,39,Male,Severe Thinness,,,,,,
52.64315219,1.895059881,14.67534165,49,Male,Severe Thinness,,,,,,
55.48086816,1.939893792,14.74318184,49,Male,Severe Thinness,,,,,,
53.06827228,1.934928092,14.17427213,59,Male,Severe Thinness,,,,,,
54.41074371,1.910611754,14.90575428,62,Male,Severe Thinness,,,,,,
51.96505848,1.938610831,13.82829598,24,Male,Severe Thinness,,,,,,
56.47510802,1.919883443,15.32452913,34,Male,Severe Thinness,,,,,,
60.40953004,1.953587024,15.82909189,31,Male,Severe Thinness,,,,,,
50.31811159,1.942808944,13.33084321,45,Male,Severe Thinness,,,,,,
50.01252937,1.84898792,14.6384412,34,Male,Severe Thinness,,,,,,
53.82539415,1.89945064,14.92224623,63,Male,Severe Thinness,,,,,,
58.60323597,1.959723349,15.26113163,55,Male,Severe Thinness,,,,,,
51.05833946,1.883540873,14.39252156,19,Male,Severe Thinness,,,,,,
55.72400379,1.947020418,14.69957918,50,Male,Severe Thinness,,,,,,
51.68850301,1.874700011,14.71000516,37,Male,Severe Thinness,,,,,,
51.99347602,1.849875691,15.19370706,37,Male,Severe Thinness,,,,,,
52.54053339,1.873908349,14.96682787,33,Male,Severe Thinness,,,,,,
52.26547778,1.908908862,14.34409704,38,Male,Severe Thinness,,,,,,
50.60411118,1.8497165,14.80579062,33,Male,Severe Thinness,,,,,,
51.25691432,1.892999351,14.30410493,19,Male,Severe Thinness,,,,,,
50.65225928,1.957104634,13.22810463,60,Male,Severe Thinness,,,,,,
57.20781472,1.913000961,15.63574145,54,Male,Severe Thinness,,,,,,
57.18573176,1.94508813,15.11396466,21,Male,Severe Thinness,,,,,,
52.89102636,1.833874035,15.73107432,41,Male,Severe Thinness,,,,,,
55.56175677,1.876697804,15.78280375,38,Male,Severe Thinness,,,,,,
51.315507,1.892929594,14.3464365,23,Male,Severe Thinness,,,,,,
57.60510362,1.949339972,15.16718033,35,Male,Severe Thinness,,,,,,
55.99830693,1.885735795,15.74950967,43,Male,Severe Thinness,,,,,,
52.85057827,1.899714716,14.65323685,39,Male,Severe Thinness,,,,,,
51.40809005,1.846327553,15.08853597,18,Male,Severe Thinness,,,,,,
52.17107782,1.899875793,14.47614223,45,Male,Severe Thinness,,,,,,
51.75720539,1.978325174,13.22438323,44,Male,Severe Thinness,,,,,,
52.38388454,1.880146766,14.82191383,39,Male,Severe Thinness,,,,,,
57.0143826,1.918467115,15.50691954,50,Male,Severe Thinness,,,,,,
52.43808914,1.867960232,15.0287161,31,Male,Severe Thinness,,,,,,
55.64438636,1.902452572,15.39645818,22,Male,Severe Thinness,,,,,,
50,1.952529314,13.12637049,28,Male,Severe Thinness,,,,,,
50.57903324,1.940048969,13.43950321,23,Male,Severe Thinness,,,,,,
52.24649479,1.88047973,14.79188054,52,Male,Severe Thinness,,,,,,
51.35874653,1.896347074,14.28202283,19,Male,Severe Thinness,,,,,,
56.25343383,1.906537816,15.49029796,27,Male,Severe Thinness,,,,,,
56.34597357,1.955701526,14.73587685,51,Male,Severe Thinness,,,,,,
59.50409913,1.95194691,15.61931521,24,Male,Severe Thinness,,,,,,
54.28345164,1.879378268,15.36945589,33,Male,Severe Thinness,,,,,,
54.22026075,1.893208246,15.1266635,62,Male,Severe Thinness,,,,,,
51.92975796,1.892802721,14.49469496,37,Male,Severe Thinness,,,,,,
51.3647242,1.853736853,14.95220366,37,Male,Severe Thinness,,,,,,
51.80231743,1.952304454,13.6004649,44,Male,Severe Thinness,,,,,,
56.66181854,1.93993471,15.05715492,47,Male,Severe Thinness,,,,,,
51.93937645,1.848844872,15.19482744,37,Male,Severe Thinness,,,,,,
50.60157429,1.918558394,13.74795827,45,Male,Severe Thinness,,,,,,
60.68296076,1.971964636,15.60524363,57,Male,Severe Thinness,,,,,,
57.47619848,1.915212279,15.6819731,65,Male,Severe Thinness,,,,,,
52.27065702,1.891285817,14.61407197,60,Male,Severe Thinness,,,,,,
50.82078475,1.925381408,13.70930913,24,Male,Severe Thinness,,,,,,
52.00938247,1.88458321,14.64849369,37,Male,Severe Thinness,,,,,,
50.69745908,1.889720075,14.2148544,22,Male,Severe Thinness,,,,,,
56.97740778,1.960043812,14.83502139,42,Male,Severe Thinness,,,,,,
50.87250365,1.926441357,13.71933762,62,Male,Severe Thinness,,,,,,
52.17209195,1.824475248,15.6730463,44,Female,Severe Thinness,,,,,,
55.34073168,1.90384722,15.27162162,65,Male,Severe Thinness,,,,,,
50.75045762,1.804245712,15.59480726,46,Male,Severe Thinness,,,,,,
58.08306321,1.912359166,15.87891582,24,Male,Severe Thinness,,,,,,
52.3812797,1.86576027,15.07033793,52,Male,Severe Thinness,,,,,,
61.30790617,1.964868487,15.87777714,30,Male,Severe Thinness,,,,,,
55.25054434,1.897593925,15.3438147,62,Male,Severe Thinness,,,,,,
53.51107688,1.893246829,14.93609034,45,Male,Severe Thinness,,,,,,
60.49949016,1.947998249,15.94281397,29,Male,Severe Thinness,,,,,,
53.4189792,1.915980083,14.55198385,19,Male,Severe Thinness,,,,,,
56.91140455,1.94352523,15.06556082,21,Male,Severe Thinness,,,,,,
56.24931485,1.922762456,15.22619095,50,Male,Severe Thinness,,,,,,
50.0375657,1.80974313,15.27865632,19,Male,Severe Thinness,,,,,,
50.43420946,1.829124042,15.0899658,49,Male,Severe Thinness,,,,,,
52.07336979,1.880497436,14.73101739,57,Male,Severe Thinness,,,,,,
51.02638328,1.923266702,13.80211102,23,Male,Severe Thinness,,,,,,
53.73779869,1.924595299,14.5076621,37,Male,Severe Thinness,,,,,,
51.78651871,1.837086047,15.34994692,37,Male,Severe Thinness,,,,,,
55.86468986,1.938685721,14.86410167,21,Male,Severe Thinness,,,,,,
54.50235232,1.951253833,14.31482723,44,Male,Severe Thinness,,,,,,
50.76905593,1.81803107,15.36170754,45,Male,Severe Thinness,,,,,,
56.24350392,1.950912318,14.78048601,50,Male,Severe Thinness,,,,,,
56.31466664,1.953881903,14.75131151,62,Male,Severe Thinness,,,,,,
55.28114721,1.864530721,15.90212884,62,Male,Severe Thinness,,,,,,
57.66539249,1.942639669,15.29173998,50,Male,Severe Thinness,,,,,,
55.22224997,1.950759049,14.51078015,41,Male,Severe Thinness,,,,,,
56.24393828,1.950377633,14.78881453,50,Male,Severe Thinness,,,,,,
54.0193955,1.920225793,14.65690307,21,Male,Severe Thinness,,,,,,
55.79364268,1.878472805,15.8118398,43,Male,Severe Thinness,,,,,,
52.02186496,1.896151848,14.46911523,38,Male,Severe Thinness,,,,,,
51.20088041,1.894699077,14.27402799,23,Male,Severe Thinness,,,,,,
52.08847938,1.929175545,13.99851635,45,Male,Severe Thinness,,,,,,
51.54246886,1.93908204,13.70774281,24,Male,Severe Thinness,,,,,,
60.62540318,1.965104761,15.69942538,56,Male,Severe Thinness,,,,,,
52.40250467,1.885603282,14.73856132,40,Male,Severe Thinness,,,,,,
55.49624939,1.90576186,15.28129092,54,Male,Severe Thinness,,,,,,
53.97191895,1.884046837,15.20847509,62,Male,Severe Thinness,,,,,,
50.18099321,1.815304304,15.22845044,19,Female,Severe Thinness,,,,,,
57.61836247,1.901419638,15.93692065,65,Male,Severe Thinness,,,,,,
52.35228667,1.915005137,14.28387018,49,Male,Severe Thinness,,,,,,
53.54215927,1.958811572,13.95430335,52,Male,Severe Thinness,,,,,,
50.84087577,1.811084293,15.5001493,45,Male,Severe Thinness,,,,,,
51.99334842,1.929825543,13.96133399,25,Male,Severe Thinness,,,,,,
55.37884457,1.887631023,15.54426167,62,Male,Severe Thinness,,,,,,
55.96687796,1.905109749,15.42063254,33,Male,Severe Thinness,,,,,,
55.65689476,1.937205741,14.83337294,50,Male,Severe Thinness,,,,,,
57.7864976,1.954856306,15.1224021,54,Male,Severe Thinness,,,,,,
53.44380958,1.8622456,15.4099173,24,Male,Severe Thinness,,,,,,
61.58792227,1.976699503,15.7619079,61,Male,Severe Thinness,,,,,,
54.54115171,1.924280207,14.73131118,23,Male,Severe Thinness,,,,,,
50.64099105,1.929245642,13.60652901,45,Male,Severe Thinness,,,,,,
52.46353846,1.884170163,14.79384647,57,Male,Severe Thinness,,,,,,
53.6779586,1.971654032,13.81088284,64,Male,Severe Thinness,,,,,,
50.78066149,1.911801006,13.90119442,23,Male,Severe Thinness,,,,,,
55.40603673,1.973807648,14.22538088,47,Male,Severe Thinness,,,,,,
52.275742,1.896970702,14.52929555,60,Male,Severe Thinness,,,,,,
51.16365828,1.955184549,13.38737856,44,Male,Severe Thinness,,,,,,
51.63391453,1.878406174,14.6352177,37,Male,Severe Thinness,,,,,,
56.80696123,1.897705034,15.77341046,54,Male,Severe Thinness,,,,,,
52.90244068,1.938473691,14.08070975,35,Male,Severe Thinness,,,,,,
53.70370233,1.94255727,14.23611847,38,Male,Severe Thinness,,,,,,
50.6468558,1.928382823,13.65945984,19,Male,Severe Thinness,,,,,,
51.16697503,1.869516067,14.65965508,26,Male,Severe Thinness,,,,,,
54.76415289,1.90663493,15.07091207,23,Male,Severe Thinness,,,,,,
55.87145844,1.878528932,15.83265047,43,Male,Severe Thinness,,,,,,
50.52696608,1.898666675,14.02355046,33,Male,Severe Thinness,,,,,,
55.75105941,1.900995171,15.445452,22,Male,Severe Thinness,,,,,,
51.06176624,1.935530394,13.62999385,24,Male,Severe Thinness,,,,,,
50.41620032,1.804847014,15.47686372,45,Male,Severe Thinness,,,,,,
50.62074114,1.913073516,13.83254447,46,Male,Severe Thinness,,,,,,
56.85407413,1.928761354,15.28289717,58,Male,Severe Thinness,,,,,,
53.33712727,1.884619074,15.01697226,31,Male,Severe Thinness,,,,,,
54.13726364,1.945685661,14.30217789,37,Male,Severe Thinness,,,,,,
51.7071673,1.811107679,15.76389847,45,Male,Severe Thinness,,,,,,
59.5602403,1.956933106,15.55195659,56,Male,Severe Thinness,,,,,,
50.00876525,1.830467164,14.92545498,19,Male,Severe Thinness,,,,,,
50.79808345,1.912420141,13.89192791,50,Male,Severe Thinness,,,,,,
55.30987892,1.895438763,15.39530127,65,Male,Severe Thinness,,,,,,
55.1017586,1.911878922,15.08835094,50,Male,Severe Thinness,,,,,,
51.13299937,1.806858646,15.66335689,28,Male,Severe Thinness,,,,,,
50.93525418,1.878188385,14.46807447,63,Male,Severe Thinness,,,,,,
53.55623311,1.939425699,14.25132745,33,Male,Severe Thinness,,,,,,
60.01338894,1.940670454,15.93475997,43,Male,Severe Thinness,,,,,,
59.05370847,1.959246485,15.38526474,25,Male,Severe Thinness,,,,,,
56.82911703,1.940324377,15.11548618,65,Male,Severe Thinness,,,,,,
53.14988184,1.926412728,14.32177569,37,Male,Severe Thinness,,,,,,
50.82067414,1.951689199,13.34198061,46,Male,Severe Thinness,,,,,,
51.40059837,1.817612924,15.55863219,49,Male,Severe Thinness,,,,,,
51.1167196,1.828671742,15.28578149,38,Male,Severe Thinness,,,,,,
51.88900164,1.89773163,14.4081981,60,Male,Severe Thinness,,,,,,
56.78978729,1.94431145,15.02758987,62,Male,Severe Thinness,,,,,,
51.6868049,1.833984117,15.36610221,58,Male,Severe Thinness,,,,,,
58.88421333,1.960438259,15.32208181,24,Male,Severe Thinness,,,,,,
52.09824725,1.923245528,14.08489649,45,Male,Severe Thinness,,,,,,
51.48380641,1.929164719,13.83296189,35,Male,Severe Thinness,,,,,,
53.11679272,1.909486467,14.56775869,19,Male,Severe Thinness,,,,,,
55.29619339,1.870972874,15.79729834,36,Male,Severe Thinness,,,,,,
53.12415419,1.880215153,15.02703571,31,Male,Severe Thinness,,,,,,
52.60603246,1.903778921,14.55821298,41,Male,Severe Thinness,,,,,,
50.27538794,1.805374515,15.42502108,45,Male,Severe Thinness,,,,,,
53.44194697,1.895384748,14.88378069,44,Male,Severe Thinness,,,,,,
60.9687092,1.962323802,15.8331786,44,Male,Severe Thinness,,,,,,
50.40328093,1.823258808,15.16193286,28,Male,Severe Thinness,,,,,,
50.78376017,1.825870122,15.23316811,28,Male,Severe Thinness,,,,,,
53.76523791,1.933109325,14.38951986,37,Male,Severe Thinness,,,,,,
50.79436745,1.786492147,15.91542576,45,Male,Severe Thinness,,,,,,
57.83041561,1.910355687,15.84653874,29,Male,Severe Thinness,,,,,,
50.20426238,1.897643217,13.94298416,36,Male,Severe Thinness,,,,,,
51.72600224,1.862319899,14.92776254,37,Male,Severe Thinness,,,,,,
56.29691789,1.92298571,15.22460769,49,Male,Severe Thinness,,,,,,
50.58679385,1.911959655,13.83865227,45,Male,Severe Thinness,,,,,,
52.41266201,1.960194688,13.64183213,35,Male,Severe Thinness,,,,,,
52.67597544,1.920410363,14.28363105,43,Male,Severe Thinness,,,,,,
54.93521123,1.966982697,14.19875272,22,Male,Severe Thinness,,,,,,
53.32104335,1.92988529,14.31560168,44,Male,Severe Thinness,,,,,,
55.52647089,1.877453834,15.75379436,35,Male,Severe Thinness,,,,,,
53.16065543,1.915205274,14.4976882,32,Male,Severe Thinness,,,,,,
50.88897898,1.949662643,13.38776935,46,Male,Severe Thinness,,,,,,
54.17331295,1.940220985,14.38928741,32,Male,Severe Thinness,,,,,,
60.85788993,1.974000587,15.61687043,63,Male,Severe Thinness,,,,,,
50.73128154,1.813495813,15.42882843,46,Male,Severe Thinness,,,,,,
60.87054097,1.951244945,15.98751299,30,Male,Severe Thinness,,,,,,
50.33662215,1.972729532,12.93870095,65,Male,Severe Thinness,,,,,,
50.83213863,1.889246674,14.24671625,62,Male,Severe Thinness,,,,,,
59.7799063,1.940122651,15.88343044,42,Male,Severe Thinness,,,,,,
51.2014109,1.885563197,14.42650147,23,Male,Severe Thinness,,,,,,
52.61147822,1.903548344,14.52980971,37,Male,Severe Thinness,,,,,,
50.37917002,1.801456371,15.52459247,45,Male,Severe Thinness,,,,,,
57.61449178,1.898854608,15.97852034,42,Male,Severe Thinness,,,,,,
51.38153624,1.927154564,13.83416487,35,Male,Severe Thinness,,,,,,
51.46789652,1.836743103,15.25601653,37,Male,Severe Thinness,,,,,,
50.98967591,1.896064324,14.18428114,62,Male,Severe Thinness,,,,,,
52.9710098,1.917064089,14.41361877,59,Male,Severe Thinness,,,,,,
53.26551325,1.914860178,14.52680672,37,Male,Severe Thinness,,,,,,
52.47632872,1.910386756,14.38714277,39,Male,Severe Thinness,,,,,,
54.67983457,1.960441843,14.22806046,52,Male,Severe Thinness,,,,,,
51.58574481,1.941150982,13.6882365,52,Male,Severe Thinness,,,,,,
55.19522887,1.895729035,15.35853456,65,Male,Severe Thinness,,,,,,
56.24689507,1.946737918,14.84550853,50,Male,Severe Thinness,,,,,,
52.17663427,1.94973114,13.73920177,44,Male,Severe Thinness,,,,,,
57.22511764,1.907096655,15.74385693,50,Male,Severe Thinness,,,,,,
51.57738597,1.939867868,13.70592947,24,Male,Severe Thinness,,,,,,
53.4796908,1.911517437,14.6408194,30,Male,Severe Thinness,,,,,,
51.20020728,1.883682295,14.43498788,48,Male,Severe Thinness,,,,,,
50.97810976,1.877761843,14.46593271,20,Male,Severe Thinness,,,,,,
50.27098876,1.828592238,15.03442904,19,Female,Severe Thinness,,,,,,
53.04894397,1.875332151,15.0875065,33,Male,Severe Thinness,,,,,,
53.2344774,1.878277485,15.09256564,48,Male,Severe Thinness,,,,,,
53.09795646,1.854206526,15.44536359,39,Male,Severe Thinness,,,,,,
51.04540544,1.821054906,15.39463128,33,Male,Severe Thinness,,,,,,
51.48246977,1.924556806,13.90005516,60,Male,Severe Thinness,,,,,,
52.07553271,1.964187473,13.50159131,43,Male,Severe Thinness,,,,,,
55.49140237,1.939676659,14.74936875,49,Male,Severe Thinness,,,,,,
59.75204093,1.948550541,15.73820257,24,Male,Severe Thinness,,,,,,
58.41748386,1.939388599,15.53192876,29,Male,Severe Thinness,,,,,,
51.06974668,1.866975999,14.65224428,20,Male,Severe Thinness,,,,,,
51.07299432,1.885241068,14.37107837,18,Male,Severe Thinness,,,,,,
50.23654295,1.821911442,15.13417459,28,Male,Severe Thinness,,,,,,
52.41218348,1.866475377,15.04504334,31,Male,Severe Thinness,,,,,,
51.87160879,1.918588674,14.09823385,26,Male,Severe Thinness,,,,,,
52.05808419,1.809969158,15.89128315,41,Male,Severe Thinness,,,,,,
55.68147136,1.888841383,15.61806306,43,Male,Severe Thinness,,,,,,
60.63416363,1.964049912,15.71962698,34,Male,Severe Thinness,,,,,,
51.28106489,1.82549566,15.39162905,38,Male,Severe Thinness,,,,,,
50.87836122,1.932898796,13.61790455,38,Male,Severe Thinness,,,,,,
50.28417847,1.783862608,15.80214874,49,Male,Severe Thinness,,,,,,
50.57641605,1.849443261,14.78761497,19,Male,Severe Thinness,,,,,,
56.5956198,1.964083074,14.67039543,50,Male,Severe Thinness,,,,,,
52.7536123,1.954511409,13.8152658,36,Male,Severe Thinness,,,,,,
53.45714182,1.876476405,15.18411655,32,Male,Severe Thinness,,,,,,
58.37385109,1.93723078,15.55531157,29,Male,Severe Thinness,,,,,,
50.88735377,1.903321299,14.06084877,23,Male,Severe Thinness,,,,,,
50.30052977,1.853685693,14.64019076,61,Male,Severe Thinness,,,,,,
50.60072657,1.926434522,13.63487152,45,Male,Severe Thinness,,,,,,
61.7955747,1.967761097,15.95919957,57,Male,Severe Thinness,,,,,,
56.02649953,1.954976837,14.65930761,50,Male,Severe Thinness,,,,,,
53.41617567,1.950867201,14.0353173,51,Male,Severe Thinness,,,,,,
57.68693066,1.947259773,15.21349135,54,Male,Severe Thinness,,,,,,
57.51441518,1.936075276,15.34667335,54,Male,Severe Thinness,,,,,,
55.4985623,1.915601308,15.15209236,22,Male,Severe Thinness,,,,,,
52.52557295,1.858785286,15.20242115,23,Male,Severe Thinness,,,,,,
52.05522767,1.930537671,13.96714468,49,Male,Severe Thinness,,,,,,
50.20425293,1.950327554,13.19842507,44,Male,Severe Thinness,,,,,,
55.23415927,1.933458394,14.78823612,53,Male,Severe Thinness,,,,,,
55.25354044,1.869486583,15.81403544,62,Male,Severe Thinness,,,,,,
51.56490624,1.812582113,15.69480511,48,Male,Severe Thinness,,,,,,
54.96327269,1.92651584,14.80942209,50,Male,Severe Thinness,,,,,,
54.92839078,1.929397633,14.76440266,54,Male,Severe Thinness,,,,,,
61.27325404,1.958574691,15.97292426,30,Male,Severe Thinness,,,,,,
52.23677831,1.939532638,13.89921856,44,Male,Severe Thinness,,,,,,
54.89487562,1.913857402,15.02261006,37,Male,Severe Thinness,,,,,,
51.54869314,1.959328008,13.42744846,46,Male,Severe Thinness,,,,,,
52.13803067,1.838303216,15.43258778,48,Male,Severe Thinness,,,,,,
59.53661384,1.932594614,15.93759399,29,Male,Severe Thinness,,,,,,
50.72065212,1.89540937,14.12376825,50,Male,Severe Thinness,,,,,,
50.52665773,1.793024564,15.71602438,27,Male,Severe Thinness,,,,,,
56.82782915,1.950363849,14.93916934,47,Male,Severe Thinness,,,,,,
53.13557051,1.880384392,15.02997298,48,Male,Severe Thinness,,,,,,
50.97418464,1.885529247,14.36029646,63,Male,Severe Thinness,,,,,,
55.87749075,1.897462727,15.51917775,65,Male,Severe Thinness,,,,,,
50.61745848,1.90517009,13.96762322,22,Male,Severe Thinness,,,,,,
58.54268537,1.93437286,15.6477008,55,Male,Severe Thinness,,,,,,
53.0577332,1.925468275,14.31906364,36,Male,Severe Thinness,,,,,,
50.84215927,1.806737363,15.57481731,44,Male,Severe Thinness,,,,,,
55.34696704,1.907817582,15.20652461,54,Male,Severe Thinness,,,,,,
55.43366796,1.922973842,15.00848947,34,Male,Severe Thinness,,,,,,
50.32117754,1.796322885,15.59725846,27,Male,Severe Thinness,,,,,,
50.05571285,1.897279951,13.90596281,35,Male,Severe Thinness,,,,,,
50.40074991,1.804147229,15.4841073,44,Male,Severe Thinness,,,,,,
51.02586131,1.831991021,15.22026143,19,Male,Severe Thinness,,,,,,
52.38348188,1.88042638,14.81726421,39,Male,Severe Thinness,,,,,,
50.44051331,1.90204434,13.94296396,33,Male,Severe Thinness,,,,,,
51.37340482,1.792650793,15.98631841,41,Male,Severe Thinness,,,,,,
52.69547238,1.871350742,15.04729188,31,Male,Severe Thinness,,,,,,
51.06049769,1.885609733,14.36112983,19,Male,Severe Thinness,,,,,,
51.15187087,1.859126075,14.80129647,23,Male,Severe Thinness,,,,,,
58.97217745,1.953764687,15.44959786,55,Male,Severe Thinness,,,,,,
60.63580963,1.950203292,15.94330364,30,Male,Severe Thinness,,,,,,
52.33770119,1.859207531,15.14689118,49,Male,Severe Thinness,,,,,,
54.94303791,1.907292099,15.10323716,54,Male,Severe Thinness,,,,,,
51.64000919,1.905041135,14.2352211,58,Male,Severe Thinness,,,,,,
59.20776522,1.943865424,15.66833306,29,Male,Severe Thinness,,,,,,
50.74402721,1.818633218,15.34279068,46,Male,Severe Thinness,,,,,,
57.35628823,1.925252127,15.49206463,65,Male,Severe Thinness,,,,,,
50,1.86154187,14.47778429,28,Male,Severe Thinness,,,,,,
53.50575738,1.90331234,14.77123603,20,Male,Severe Thinness,,,,,,
54.96007961,1.922167546,14.87759982,62,Male,Severe Thinness,,,,,,
53.70136516,1.90125049,14.85623347,20,Male,Severe Thinness,,,,,,
58.23553166,1.909783093,15.96608269,42,Male,Severe Thinness,,,,,,
52.4827963,1.920295152,14.23251756,39,Male,Severe Thinness,,,,,,
58.44810758,1.920467382,15.84633523,28,Male,Severe Thinness,,,,,,
52.13103079,1.959978592,13.57592364,46,Male,Severe Thinness,,,,,,
51.58891959,1.855087231,14.99394857,60,Male,Severe Thinness,,,,,,
53.35176826,1.891010835,14.92289316,32,Male,Severe Thinness,,,,,,
51.64784941,1.927097652,13.91687333,23,Male,Severe Thinness,,,,,,
52.00824057,1.88037424,14.71483276,37,Male,Severe Thinness,,,,,,
51.71228884,1.907493201,14.22517298,26,Male,Severe Thinness,,,,,,
51.9571887,1.94105475,13.79128706,24,Male,Severe Thinness,,,,,,
51.62094471,1.931860219,13.83134877,35,Male,Severe Thinness,,,,,,
53.11074905,1.87381084,15.12985543,33,Male,Severe Thinness,,,,,,
61.37595408,1.971076723,15.79802445,58,Male,Severe Thinness,,,,,,
53.38244842,1.889949305,14.94755101,31,Male,Severe Thinness,,,,,,
56.57669043,1.903105992,15.62061318,53,Male,Severe Thinness,,,,,,
55.79257077,1.903966146,15.41197557,44,Male,Severe Thinness,,,,,,
52.72190906,1.964374538,13.66450251,35,Male,Severe Thinness,,,,,,
50.91977339,1.88993237,14.26759689,20,Male,Severe Thinness,,,,,,
52.22301379,1.919337765,14.17600783,57,Male,Severe Thinness,,,,,,
53.11832321,1.884320333,14.96007123,32,Male,Severe Thinness,,,,,,
53.24020519,1.899551772,14.75502664,26,Male,Severe Thinness,,,,,,
50.78197693,1.815212387,15.41227733,46,Male,Severe Thinness,,,,,,
60.47395896,1.960759065,15.72738402,57,Male,Severe Thinness,,,,,,
56.53728272,1.927552586,15.22124085,38,Male,Severe Thinness,,,,,,
56.34992063,1.893698353,15.71361539,53,Male,Severe Thinness,,,,,,
50.49529969,1.817017491,15.30168808,57,Male,Severe Thinness,,,,,,
54.07311389,1.892129319,15.11104896,44,Male,Severe Thinness,,,,,,
51.87930168,1.900090303,14.37140335,57,Male,Severe Thinness,,,,,,
51.08298897,1.798496352,15.7939357,45,Male,Severe Thinness,,,,,,
51.98164625,1.831309126,15.50379068,37,Male,Severe Thinness,,,,,,
51.32278977,1.815918294,15.5650573,33,Male,Severe Thinness,,,,,,
50.85716408,1.883745178,14.33277789,61,Male,Severe Thinness,,,,,,
50.74435986,1.89991253,14.07495975,62,Male,Severe Thinness,,,,,,
55.59661449,1.90676009,15.31640409,22,Male,Severe Thinness,,,,,,
56.33734977,1.905698066,15.52361633,39,Male,Severe Thinness,,,,,,
50.32432068,1.92151861,13.63301902,45,Male,Severe Thinness,,,,,,
52.86359872,1.929132785,14.20670431,36,Male,Severe Thinness,,,,,,
51.72631784,1.954969757,13.54748821,39,Male,Severe Thinness,,,,,,
51.35930033,1.833905779,15.2709335,37,Male,Severe Thinness,,,,,,
52.47357226,1.90484744,14.47388113,39,Male,Severe Thinness,,,,,,
51.58382957,1.899255253,14.3027322,20,Male,Severe Thinness,,,,,,
51.2747354,1.861813571,14.80301663,18,Male,Severe Thinness,,,,,,
55.10410649,1.951168792,14.49107995,22,Male,Severe Thinness,,,,,,
54.82775088,1.95695695,14.31678056,52,Male,Severe Thinness,,,,,,
50.94398452,1.891460932,14.24062223,62,Male,Severe Thinness,,,,,,
57.01825868,1.892913298,15.91291663,65,Male,Severe Thinness,,,,,,
51.26029742,1.856645425,14.87227493,23,Male,Severe Thinness,,,,,,
50.12438807,1.898564808,13.90678632,36,Male,Severe Thinness,,,,,,
52.63730489,1.903117655,14.53410255,59,Male,Severe Thinness,,,,,,
55.73303436,1.971223799,14.34324888,47,Male,Severe Thinness,,,,,,
52.11227321,1.850797635,15.22481063,26,Male,Severe Thinness,,,,,,
53.84181732,1.911628075,14.73409754,19,Male,Severe Thinness,,,,,,
51.27494622,1.856310281,14.88186436,23,Male,Severe Thinness,,,,,,
50.44757643,1.945286317,13.33111434,45,Male,Severe Thinness,,,,,,
50.34034549,1.920732961,13.64846888,45,Male,Severe Thinness,,,,,,
51.57214039,1.903362375,14.23574884,19,Male,Severe Thinness,,,,,,
50.78081758,1.921513935,13.75532109,19,Male,Severe Thinness,,,,,,
